Date,ID,Url,Username,Source_Location,Location,Tweets,Number_of_Likes,Number_of_Followers,Number_of_Retweets
2022-09-30 23:44:52+00:00,1.576E+18,https://twitter.com/Senator_Dega/status/1575995120780181505,Senator_Dega,Twitter for Android,"Lagos, Nigeria","Nigeria is not hopeless. 

Nigeria will not disintegrate.

Nigeria will be peaceful.

Nigeria will flourish.

Nigeria will prosper by the grace of God.

Happy Independence Day fellow Nigerians! #NigeriaAt62",0,425,0
2022-09-30 23:44:46+00:00,1.576E+18,https://twitter.com/Awooflif/status/1575995098529046528,Awooflif,Twitter for Android,,"Happy Independence Day Nigeria.
Good people Great Nation.
🇳🇬🇳🇬🇳🇬🇳🇬🇳🇬🇳🇬🇳🇬🇳🇬🇳🇬🇳🇬🇳🇬🇳🇬🇳🇬🇳🇬🇳🇬🇳🇬🇳🇬🇳🇬🇳🇬🇳🇬🇳🇬🇳🇬🇳🇬🇳🇬🇳🇬🇳🇬🇳🇬🇳🇬🇳🇬🇳🇬🇳🇬🇳🇬🇳🇬🇳🇬🇳🇬🇳🇬🇳🇬🇳🇬🇳🇬🇳🇬🇳🇬🇳🇬🇳🇬🇳🇬🇳🇬🇳🇬🇳🇬🇳🇬🇳🇬🇳🇬🇳🇬🇳🇬🇳🇬🇳🇬🇳🇬🇳🇬🇳🇬🇳🇬🇳🇬🇳🇬🇳🇬🇳🇬🇳🇬🇳🇬🇳🇬🇳🇬🇳🇬🇳🇬🇳🇬🇳🇬🇳🇬🇳🇬",0,1880,0
2022-09-30 23:44:44+00:00,1.576E+18,https://twitter.com/Nkiruka69548694/status/1575995091096780800,Nkiruka69548694,Twitter Web App,,@BashirAhmaad There is nothing like independence in Nigeria.,1,63,0
2022-09-30 23:44:41+00:00,1.576E+18,https://twitter.com/AjegenaOvye/status/1575995075124813824,AjegenaOvye,Twitter for Android,,"Happy 62nd Independence Anniversary
The Nigeria Flag will keep flying high https://t.co/enz5omvCIm",0,13,0
2022-09-30 23:44:41+00:00,1.576E+18,https://twitter.com/RossMic22316489/status/1575995074839597057,RossMic22316489,Twitter Web App,,"God Bless Nigeria...

HAPPY INDEPENDENCE.... https://t.co/lnTMxWDIBb",0,245,0
2022-09-30 23:44:36+00:00,1.576E+18,https://twitter.com/SardaunanTinki/status/1575995056334389250,SardaunanTinki,Twitter Web App,somewhere around the world ,"Happy independence day Nigeria

#NigeriaAt62 https://t.co/R7IuzPyTxn",0,295,0
2022-09-30 23:44:31+00:00,1.576E+18,https://twitter.com/KanyeFundz/status/1575995033236385797,KanyeFundz,Twitter for Android,Nigeria,"God you see say nah only me dey beg you others dey beg October 
Answer me before dey come back your side 
#BBNaija #IndependenceDay #NigeriaIndependence #Rinu #foden https://t.co/mZPPTyVtfK",1,51,0
2022-09-30 23:44:30+00:00,1.576E+18,https://twitter.com/csidynasty/status/1575995030430699520,csidynasty,Twitter for Android,Somewhere around the Equator,As we Celebrate Nigeria's Independence; Permit me to say Happiest of Birthday Ladies. Thanks for always radiating Hope and Happiness to my life at all times. Love you guys toritorun @do2_un @sweetgirljanee Age Gracefully Mademoiselle($) https://t.co/jyjwurAyYp,4,1184,0
2022-09-30 23:44:25+00:00,1.576E+18,https://twitter.com/kvngtalldee/status/1575995010977497089,kvngtalldee,Twitter for iPhone,metaverse,Happy Independence Day Nigeria 🇳🇬,3,4021,2
2022-09-30 23:44:18+00:00,1.57599E+18,https://twitter.com/TheonlyShola/status/1575994978400350208,TheonlyShola,Twitter for Android,Afar,if you haven't sleep by this time you are celebrating Independence Day 🦅🇳🇬. true true Nigeria is your own country👍🏾,2,524,1
2022-09-30 23:44:01+00:00,1.57599E+18,https://twitter.com/AbdallahBaba_/status/1575994907315273729,AbdallahBaba_,Twitter for iPhone,D333CCOOYYY!!!  ,"They want to tear this beautiful flag but we say SAM ! 
Nigeria is all that we have !

Happy Independence My Father’s Land.

May Nigeria Succeed🇳🇬🇳🇬🇳🇬🇳🇬🇳🇬🇳🇬
#NigeriaAt62 #NigeriaDecides2023 https://t.co/rqddUopr1o",5,769,2
2022-09-30 23:44:00+00:00,1.57599E+18,https://twitter.com/Lavainem/status/1575994903376826369,Lavainem,Twitter for iPhone,Paradise,"Elizabeth don die, Nigeria no get independence again",0,587,0
2022-09-30 23:43:59+00:00,1.57599E+18,https://twitter.com/Fyserlbakori/status/1575994902164299776,Fyserlbakori,Twitter for Android,"Katsina, Nigeria","Happy independence day in advance. 🇳🇬 '@62nd.

Long live Nigeria, long live Nigerians!",1,993,0
2022-09-30 23:43:56+00:00,1.57599E+18,https://twitter.com/imkevinfyneface/status/1575994889057501186,imkevinfyneface,Twitter for Android,"Abuja, Nigeria","Nigeria 🇳🇬, The Mention Of Your Name Evokes Mixed Feelings Of A Bitter Sweet Realities; A Feeling Expressed Everywhere-Local and International, Once Your Name Is Mentioned!

Nigeria 🇳🇬, Is Your Independence Really An Independence or It's Just In-Dependency?

So, How Independent?",0,1456,0
2022-09-30 23:43:51+00:00,1.57599E+18,https://twitter.com/KeLLs13654081/status/1575994868543164416,KeLLs13654081,Twitter for Android,,"Hello Your Excellency Mr. Peter Gregory Obi; you are the independence Nigeria needs.

_U, Michael Daniel https://t.co/YymuV6RQeW",0,46,0
2022-09-30 23:43:44+00:00,1.57599E+18,https://twitter.com/AniekanEshiet2/status/1575994836754341888,AniekanEshiet2,Twitter for Android,"Lagos, Nigeria","“Ask not what your country can do for you. Ask what you can do for your country.” - Jawaharlal Nehru

""Nigeria has had a complicated colonial history. My work has examined that part of our story extensively."" - Chinua Achebe

Wishing you a Happy Independence Day 2022!

#nigeria https://t.co/n9iQLvubsf",1,123,0
2022-09-30 23:43:42+00:00,1.57599E+18,https://twitter.com/aacefoods/status/1575994827623530496,aacefoods,Twitter for Android,"Erinko Estate sango,Ogun State","Happy New Month
Happy Independence Day Nigeria! 

#independenceday #nigeria #nigerianfoods #spices #seasonings #africandishes #deliciousfood #instafood #standup #unity #peace #progress #october1st #2022 Independence Day 1960 October 1st https://t.co/7HeHt9x4b6",2,3350,0
2022-09-30 23:43:35+00:00,1.57599E+18,https://twitter.com/OgoliOma/status/1575994797957222401,OgoliOma,Twitter for Android,,"@IamMadeStrong Good morning sir
Happy New Month Boss 😅
Happy Independence day to you and yours (Nigeria)",1,316,1
2022-09-30 23:43:29+00:00,1.57599E+18,https://twitter.com/King_Fabulousjo/status/1575994773378576385,King_Fabulousjo,Twitter for Android,Nigeria,"Happy Independence Day Nigeria 🇳🇬
Forever Giant of Africa",0,89,0
2022-09-30 23:43:28+00:00,1.57599E+18,https://twitter.com/Omenachikwado/status/1575994771637604352,Omenachikwado,Twitter for iPhone,"Abuja, Nigeria","Happy Independence day Nigeria, may we not be trapped in the hands of bad leaders again.
May we rise and fight our common enemy (bad leaders) by campaigning and voting for @PeterObi 
Nigeria shall be great again!",1,311,0
2022-09-30 23:43:25+00:00,1.57599E+18,https://twitter.com/hausa_land/status/1575994756408172546,hausa_land,Twitter for Android,"Abuja, Nigeria",Happy Independence Day Nigeria 🇳🇬,0,20,0
2022-09-30 23:43:21+00:00,1.57599E+18,https://twitter.com/PrinceMartins_/status/1575994743133442053,PrinceMartins_,Twitter for Android,Owerri/ Port Harcourt /Nigeria,"Nigeria will prosper by the grace of God.

Happy Independence Day fellow Nigerians! #NigeriaAt62 https://t.co/nyLnBanisM",3,1055,1
2022-09-30 23:43:20+00:00,1.57599E+18,https://twitter.com/rul3z7/status/1575994737663754240,rul3z7,Twitter for iPhone,"Kano, Nigeria",Happy Independence Day. May the enemies of Nigeria fail. 🇳🇬 🇳🇬🇳🇬 https://t.co/fhrsMgPKzt,38,11356,21
2022-09-30 23:43:12+00:00,1.57599E+18,https://twitter.com/maryamjoshua/status/1575994701710344193,maryamjoshua,Instagram,"Kebbi, Nigeria",Happy Independence Day Nigeria 💚💚💚💚🤍🤍🤍🤍💚💚💚💚 https://t.co/b1j3iD600u,0,34,0
2022-09-30 23:43:08+00:00,1.57599E+18,https://twitter.com/om_pharouq/status/1575994685738270720,om_pharouq,Twitter for iPhone,,happy independence day nigeria,2,3111,0
2022-09-30 23:42:53+00:00,1.57599E+18,https://twitter.com/Jibreel_Moshood/status/1575994623486726150,Jibreel_Moshood,Twitter for Android,"Lagos, Nigeria","@catalystcalypto But na Nigeria dey do independence shaa, no be me 🤲😂",1,1223,0
2022-09-30 23:42:48+00:00,1.57599E+18,https://twitter.com/ElzzThomas1/status/1575994603739942923,ElzzThomas1,Twitter for Android,"Adamawa, Nigeria","Happy independence day my beloved country Nigeria. 
God bless our mother land.
 #NigeriaAt62 https://t.co/iT9x4Yt3M3",0,62,0
2022-09-30 23:42:43+00:00,1.57599E+18,https://twitter.com/IAmQuebex/status/1575994583393001472,IAmQuebex,Twitter for iPhone,"Lagos, Nigeria",Nigerians abroad celebrate Independence Day more than Nigerians in Nigeria.,0,13244,0
2022-09-30 23:42:41+00:00,1.57599E+18,https://twitter.com/harunaalkasim4/status/1575994572316069890,harunaalkasim4,Instagram,kano nigeria,"Happy Independence Day Dist. Sen  Barau I. Jibrin  May You Lead 10 Assembly Ameen. @ Kano, Nigeria https://t.co/zB6szc8VBx",0,497,0
2022-09-30 23:42:40+00:00,1.57599E+18,https://twitter.com/topriddy/status/1575994567056560134,topriddy,Twitter for iPhone,,"The last Independence Day I marked in Nigeria, Kunle Afolayan dropped a movie",0,1627,0
2022-09-30 23:42:39+00:00,1.57599E+18,https://twitter.com/FaeeNas30/status/1575994563713323008,FaeeNas30,Twitter for Android,"Abuja, Nigeria","Happy Independence Day Nigeria 🇳🇬💚
May God continue to protect and grant us peace in our land.
May the coming years be better and easier for all of us, cheers 🥂
#NigeriaAt62",3,498,1
2022-09-30 23:42:32+00:00,1.57599E+18,https://twitter.com/ABUsman__/status/1575994534080585728,ABUsman__,Twitter for Android,"Katsina, Nigeria","I pray  that may god bring peace and unity in our dear country Nigeria,happy independence @Nigeria62 https://t.co/PWqeUbBDiN",0,59,0
2022-09-30 23:42:27+00:00,1.57599E+18,https://twitter.com/Alex122h/status/1575994515566927874,Alex122h,Twitter for iPhone,"Lagos, Nigeria 🇳🇬 🇧🇯 ",Happy Independence Day to my dear country Nigeria 🇳🇬 @62,0,21,0
2022-09-30 23:42:22+00:00,1.57599E+18,https://twitter.com/Tsngcampaign/status/1575994494872211456,Tsngcampaign,Twitter for Android,,"...to serve with heart and might
One nation bound in freedom, peace and unity.

You will get there; the land of our dreams.

Happy 62nd Independence Day Nigeria 🎉🥳🎊🇳🇬 https://t.co/0kwIwoxfEi",4,224,1
2022-09-30 23:42:21+00:00,1.57599E+18,https://twitter.com/DemhaHollaj/status/1575994489809747969,DemhaHollaj,Twitter for iPhone,Nigeria,"Nobody con post happy Independence Day 😢 Nigeria don show people shege 😂💔

@bod_republic @TheMalikSZN @Olamide #bod_republic @Naija_PR @NastyBlaq @y",0,1,0
2022-09-30 23:42:20+00:00,1.57599E+18,https://twitter.com/MARCEL_EMATHIAS/status/1575994483480858631,MARCEL_EMATHIAS,Twitter for iPhone,,Happy Independence Day Nigeria and happy New month! https://t.co/GDHlhoNjhE,1,116,1
2022-09-30 23:42:19+00:00,1.57599E+18,https://twitter.com/its_mustie/status/1575994483057070080,its_mustie,Twitter for Android,"Sokoto, Nigeria",Happy Independence Day Nigeria 🇳🇬 https://t.co/L5g1vmD65E,1,146,0
2022-09-30 23:42:16+00:00,1.57599E+18,https://twitter.com/DeMax1010/status/1575994468154544128,DeMax1010,Twitter for Android,Nigeria,"Happy independence to the best country that God love so much @Nigeria is my country
God bless Fed Rep of Nigeria
Long live Nigeria
Happy independence @naija62 years of sovereignty",0,49,0
2022-09-30 23:42:16+00:00,1.57599E+18,https://twitter.com/Teenygurlly/status/1575994466993049610,Teenygurlly,Twitter for iPhone,"London, England","62 years after…

State governments are owing salaries😒

University students have been on strike for over 6months😱

Youths are running to our colonial masters country for greener pastures 😒

Some areas haven’t had electricity for over 6months😒

Happy independence day Nigeria https://t.co/ArclGS21oE",1,2150,1
2022-09-30 23:42:11+00:00,1.57599E+18,https://twitter.com/hammickens/status/1575994447917355011,hammickens,Instagram,"Lagos, Nigeria","Hi

We welcome you to the of October the month that ushers in the very best.

Happy Independence to Nigeria 🇳🇬 https://t.co/lBQh4VQ31H",0,51,0
2022-09-30 23:42:10+00:00,1.57599E+18,https://twitter.com/Oluwashola58/status/1575994442653503490,Oluwashola58,Twitter for Android,Nigeria 🇳🇬,"Happy new month,  welcome to October a season of refreshing. 

Happy independence to Nigeria. It's a season of 🇳🇬 and a season for 🇳🇬

https://t.co/ZJIln3ZV5R",1,146,0
2022-09-30 23:42:09+00:00,1.57599E+18,https://twitter.com/LivingSpring001/status/1575994438169825280,LivingSpring001,Twitter for Android,"Abuja, Nigeria",Happy 62nd Independence Nigeria🇳🇬 https://t.co/Hwr1bMTc1C,0,93,0
2022-09-30 23:42:06+00:00,1.57599E+18,https://twitter.com/hellotemitope/status/1575994428044386304,hellotemitope,Twitter for Android,"Lagos, Abuja Nigeria","Happy independence Nigeria!

I believe in Nigeria, she'll work in my time and I'll eat of her goodness.

#Nigeria #independenceday https://t.co/9Xj0wJKaZx",1,61,0
2022-09-30 23:42:06+00:00,1.57599E+18,https://twitter.com/mullerenergy/status/1575994426375094276,mullerenergy,Twitter for Android,"ibadan,nigeria","Nigeria 🇳🇬 will rise!
God bless my Country!
Happy independence!
#Nigeria@62",0,121,0
2022-09-30 23:42:02+00:00,1.57599E+18,https://twitter.com/wellinton_OfOyo/status/1575994410348687360,wellinton_OfOyo,Twitter for iPhone,"Lagos, Nigeria","Happy Independence Day to Nigeria, my only advice to everyone is to be Obedient to the clarion call and be Useful to this great Nation! Meanwhile Happy New month folks🤍💚🦅 https://t.co/4ozw5LgsFu",2,2323,0
2022-09-30 23:41:59+00:00,1.57599E+18,https://twitter.com/gift_omagbemi/status/1575994397551755264,gift_omagbemi,Twitter for iPhone,,Happy Independence to Nigeria one nation bound in freedom peace and Unity. https://t.co/M66c1pr1ob,1,134,0
2022-09-30 23:41:52+00:00,1.57599E+18,https://twitter.com/neromakanaki/status/1575994368397545477,neromakanaki,Twitter for iPhone,"Lagos, Nigeria","62 and clueless 😅happy independence day Nigeria, if at all . https://t.co/wd695q55So",0,194,0
2022-09-30 23:41:50+00:00,1.57599E+18,https://twitter.com/KeLLs13654081/status/1575994359308111872,KeLLs13654081,Twitter for Android,,"@PeterObi @GovWike Hello Mr. Peter Gregory Obi you are the independence Nigeria needs.

_U, Michael Daniel",0,46,0
2022-09-30 23:41:50+00:00,1.57599E+18,https://twitter.com/ibidunmary/status/1575994357714341888,ibidunmary,Twitter for Android,,"Happy independence day my beloved country,you will be great and I will do greater exploit on the land. God bless Nigeria 🇳🇬🇳🇬🇳🇬
#NigeriaAt62",2,1170,0
2022-09-30 23:41:45+00:00,1.57599E+18,https://twitter.com/ghoudzilla/status/1575994336344674306,ghoudzilla,Twitter for Android,,"Happy Independence Nigeria 😭😭😭😭🙏🙏🙏
Bless Nigeria in your prayers
#NigeriaAt62
Take it or leave it the whole world depends on Nigeria.
#NigeriaAt62 is the world most successful country. Without Nigeria no #Africa Without #NigeriaAt62 no Development.#Naijaforlife 💯🇳🇬🔥🔥🔥",1,68,0
2022-09-30 23:41:41+00:00,1.57599E+18,https://twitter.com/chincoothewolf/status/1575994321408757764,chincoothewolf,Twitter for Android,Nigeria,Happy Independence Nigeria 🇳🇬,1,857,0
2022-09-30 23:41:39+00:00,1.57599E+18,https://twitter.com/La0ban/status/1575994311799209984,La0ban,Twitter for Android,Federal Capital Territory 🇳🇬,"Nigeria, Good people great nation.
Happy 62nd independence day @Nigeria 🦅 https://t.co/CCaKJODvLQ",0,1951,0
2022-09-30 23:41:34+00:00,1.57599E+18,https://twitter.com/DanielGbaratu/status/1575994293994786817,DanielGbaratu,Twitter for Android,Above Water (We shun the Navy),Happy Independence Day Nigeria. May God Continue to Help You. https://t.co/4mEo4vztVM,2,1911,1
2022-09-30 23:41:34+00:00,1.57599E+18,https://twitter.com/calistus_obele/status/1575994293088448512,calistus_obele,Twitter for Android,"Lagos, Nigeria",Nigeria is 62.Happy independence Day all. https://t.co/bXhsKmjYmc,2,661,0
2022-09-30 23:41:32+00:00,1.57599E+18,https://twitter.com/godisablackman/status/1575994284397842432,godisablackman,Twitter for iPhone,Web Infinity,"@OgbeniDipo Nigeria is not hopeless. 

Nigeria will not disintegrate.

Nigeria will be peaceful.

Nigeria will flourish.

Nigeria will prosper by the grace of God.

Happy Independence Day fellow Nigerians! 🇳🇬",12,119,1
2022-09-30 23:41:28+00:00,1.57599E+18,https://twitter.com/Tharealson/status/1575994267595689986,Tharealson,Twitter for iPhone,Lagos,Happy Independence Day Nigeria 🇳🇬,0,632,0
2022-09-30 23:41:26+00:00,1.57599E+18,https://twitter.com/Iyo_nur/status/1575994257529507846,Iyo_nur,Twitter for Android,,"Happy Independence Nigeria! 
I pray that things change for the better for you come 2023! May there be an end to the pain and suffering you've had to endure from your birth!",2,667,0
2022-09-30 23:41:25+00:00,1.57599E+18,https://twitter.com/DamianAkade1/status/1575994256312786945,DamianAkade1,Twitter for iPhone,,God bless Nigeria 🇳🇬❤️❤️🙏🌎 happy independence https://t.co/eUqRpnBXZ0,1,19,1
2022-09-30 23:41:24+00:00,1.57599E+18,https://twitter.com/SSeffez/status/1575994250667311104,SSeffez,Twitter for Android,,"Happy Independence Nigeria..

@PeterObi  Okwute ..Happy New Month My president and Happy Independence My Presido",1,71,0
2022-09-30 23:41:22+00:00,1.57599E+18,https://twitter.com/spiecy_diecy/status/1575994240940679168,spiecy_diecy,Twitter for iPhone,Candy Island ,"@mozzdeff @cobbo3 Happy Independence Day Nigeria, one of the biggest 🤡 of Africa!",1,1239,0
2022-09-30 23:41:13+00:00,1.57599E+18,https://twitter.com/nazypreshie/status/1575994203620118533,nazypreshie,Twitter for Android,,"@KlasickTheHost Happy independence day 🎉
Nigeria at what again?😂😂",0,15,0
2022-09-30 23:40:55+00:00,1.57599E+18,https://twitter.com/AbiodunJr/status/1575994130517594120,AbiodunJr,Twitter Web App,Cyprus,"Happy Independence Day Nigeria

The only country  most of the  citizens aint patriotic.. You deserve better citizens ..",0,220,0
2022-09-30 23:40:53+00:00,1.57599E+18,https://twitter.com/_C_D_2/status/1575994118513172480,_C_D_2,Twitter for Android,Nigeria,"Happy New Month
Happy Independence Day Nigeria!!! ❤️",41,3659,23
2022-09-30 23:40:50+00:00,1.57599E+18,https://twitter.com/Arodoye4/status/1575994108924940289,Arodoye4,Twitter for Android,Nigeria,"62 years of leadership starvation, I dedicate the 62nd independence to the next President of NIGERIA Peter Obi. 

Political Independence without economic independence : Poverty amidst plenty

#PeterObi4President #ObiDatti2023 #Lekki Femi Adesina Port Harcourt Festac https://t.co/01yc9PXU4X",13,384,5
2022-09-30 23:40:44+00:00,1.57599E+18,https://twitter.com/dr_kamal_mb/status/1575994082627055616,dr_kamal_mb,Instagram,Nigeria,"Happy independence day #drkamalmb #fyp #fypシ゚viral #foryou #foryoupage #fypシ #independenceday #nigeria @ Kano, Nigeria https://t.co/2ZKtYtMSLd",0,7,0
2022-09-30 23:40:31+00:00,1.57599E+18,https://twitter.com/AondowaseSamsom/status/1575994028008804358,AondowaseSamsom,Twitter for Android,"Port Harcourt, Nigeria","Happy independence day to all Nigerians 
With Peter Obi Nigeria will rise again https://t.co/PtCNpdq5pN",2,48,0
2022-09-30 23:40:30+00:00,1.57599E+18,https://twitter.com/__tirzah__/status/1575994024951156737,__tirzah__,Twitter Web App,,"Happy Independence Day Nigeria! 🇳🇬

Your best days are near. 🎉🍾",0,312,0
2022-09-30 23:40:25+00:00,1.57599E+18,https://twitter.com/neerompaints/status/1575994004688474112,neerompaints,Twitter for iPhone,Lagos,"Happy Independence Day Nigeria 🇳🇬

We wish you a Colorful Celebration 

Neerom Paints. We Speak Colors 🌈

#nigeriaindependence #nigeria #independenceday #nigeriaindependenceday #explorepage #lagos #nigeriaat #abuja #october #endsars #callmemurda #makeup https://t.co/LNKYtFkJVH",4,5,3
2022-09-30 23:40:22+00:00,1.57599E+18,https://twitter.com/RealBajiks/status/1575993989592846336,RealBajiks,Twitter for Android,"Jikamshi, Katsina, Nigeria ",Happy 😊 62nd independence anniversary Nigeria 🇳🇬 Y Allah 🙏 shuwagabanni nagari.✍ Ameen 🙏 https://t.co/uLCsD8RaVq,8,175,1
2022-09-30 23:40:20+00:00,1.57599E+18,https://twitter.com/ahkosuyah/status/1575993983246823424,ahkosuyah,Twitter for iPhone,"Lagos, Nigeria",Happy Independence Day Nigeria 🇳🇬 🇳🇬🇳🇬🇳🇬 May God bless my second home! #HocusPocus2,0,1122,0
2022-09-30 23:40:20+00:00,1.57599E+18,https://twitter.com/Stonix_News/status/1575993981162459137,Stonix_News,Twitter for Android, Nigeria ,Happy 62nd Independence Day Nigeria https://t.co/5NnUDQy7Jt https://t.co/pyKGbuRutF,1,114,0
2022-09-30 23:40:10+00:00,1.57599E+18,https://twitter.com/Vicxdreams1/status/1575993938628186118,Vicxdreams1,Twitter for Android,,"Father we thank you 

Happy 62th independence Day to all

A new Nigeria is possible https://t.co/PhG1kzSKFt",0,2,0
2022-09-30 23:40:06+00:00,1.57599E+18,https://twitter.com/wfthomsy/status/1575993924598239232,wfthomsy,Twitter for Android,West Africa ,Happy Independence day to our great nation   NIGERIA🇳🇬💚 https://t.co/k9mogXTrTI,1,321,0
2022-09-30 23:40:02+00:00,1.57599E+18,https://twitter.com/KeLLs13654081/status/1575993904381317120,KeLLs13654081,Twitter for Android,,@PaulWallace123 @WTBClowes His Excellency Mr. Peter Gregory Obi is the independence Nigeria needs.,0,46,0
2022-09-30 23:39:56+00:00,1.57599E+18,https://twitter.com/HenryjoeTv/status/1575993880721625091,HenryjoeTv,Twitter for Android,,HAPPY INDEPENDENCE NIGERIA THE GIANT OF AFRICA https://t.co/4qYU6TJbzJ,0,5,0
2022-09-30 23:39:43+00:00,1.57599E+18,https://twitter.com/Stonix_News/status/1575993825897730056,Stonix_News,Twitter for Android, Nigeria ,Happy 62nd Independence Day Nigeria https://t.co/5NnUDQy7Jt,0,114,0
2022-09-30 23:39:41+00:00,1.57599E+18,https://twitter.com/quickraiz/status/1575993820403023872,quickraiz,Twitter Web App,"Lagos, Nigeria","HAPPY INDEPENDENCE NIGERIA!
.
.
.
#quickraiz #ativo #1stoct #nigeria@62 #fundraising #donate https://t.co/XUS6LwfgJv",1,969,0
2022-09-30 23:39:39+00:00,1.57599E+18,https://twitter.com/yongthuq/status/1575993810383147011,yongthuq,Twitter for iPhone,"Abuja, Nigeria",Happy Independence Day Nigeria 🇳🇬,0,633,0
2022-09-30 23:39:38+00:00,1.57599E+18,https://twitter.com/wumiakinlosotu/status/1575993807669432321,wumiakinlosotu,Twitter for Android,Nigeria,"God bless @Nigeria @62
Happy Independence Day!",1,800,0
2022-09-30 23:39:32+00:00,1.57599E+18,https://twitter.com/chidinmaedyt/status/1575993781182115840,chidinmaedyt,Twitter for Android,"Nigeria, S.A ","By this time years ago, we would not have been tired from constant match parade practice. You'll just be restless dreaming on how your school would bamboozle the independence day crowd by 9am with your  ""eyes right!"". I pray Nigeria makes us that happy again in our lifetime.",0,122,0
2022-09-30 23:39:31+00:00,1.57599E+18,https://twitter.com/Abass193/status/1575993776962609152,Abass193,Twitter for iPhone,Lagos Nigeria,May Nigeria 🇳🇬 succeeds 🙏🏻🙏🏻🙏🏻 Yah Tiha Riziquah Rogadan Minkuli Mokaani 🇳🇬🇳🇬🇳🇬 Independence Day Oct1st,1,1755,0
2022-09-30 23:39:31+00:00,1.57599E+18,https://twitter.com/eskjol2/status/1575993776153432069,eskjol2,Twitter for iPhone,,Happy Independence Day Nigeria 🇳🇬 #nigeriain2022 #lovemycountry #peace #freedom https://t.co/qTq3khnmPO,0,20,0
2022-09-30 23:39:27+00:00,1.57599E+18,https://twitter.com/SardaunanTinki/status/1575993759044579330,SardaunanTinki,Twitter Web App,somewhere around the world ,"#NigeriaAt62 

Happy independence to Nigeria

Dr. Hamza Al mustapha
Presidential candidate 2023

Nigeria hope https://t.co/fb4clUiExx",0,295,0
2022-09-30 23:39:24+00:00,1.57599E+18,https://twitter.com/aderohunmuea/status/1575993745698590724,aderohunmuea,Twitter for Android,"Lagos, Nigeria","Happy Independence Nigeria you shall do well, prosper and get to that height you are destined to be. While we take you back from the hijackers of your lot we shall work hard to assume that lofty height because we believe in you....SELAH https://t.co/Ke2RPvyrK5",0,127,0
2022-09-30 23:39:19+00:00,1.57599E+18,https://twitter.com/SowandeSamson/status/1575993725402353668,SowandeSamson,Twitter for Android,"Lagos, Nigeria","Happy New Month OCTOBER ☺️🙏
&amp;
Happy 62nd Independence to Nigeria 🇳🇬🇳🇬

God bless Nigeria 🇳🇬🇳🇬",2,268,0
2022-09-30 23:39:15+00:00,1.57599E+18,https://twitter.com/anyiwonder/status/1575993710923624448,anyiwonder,Twitter for Android,meterverse,"@channelstv Nigeria will be great again, happy Independence Day Anniversary.",0,334,0
2022-09-30 23:39:13+00:00,1.57599E+18,https://twitter.com/ukejeihuoma/status/1575993700529807360,ukejeihuoma,Twitter for Android,,"Happy Independence day Nigeria, my beloved country.
You will succeed in my lifetime.💚 https://t.co/0XNpCIaZbS",27,1151,13
2022-09-30 23:39:09+00:00,1.57599E+18,https://twitter.com/IbrahimZaara/status/1575993683023106049,IbrahimZaara,Twitter for Android,"Abuja, Nigeria","It's Independence day🇳🇬
Happy birthday Nigeria💚...las las e go be!!",7,666,1
2022-09-30 23:39:05+00:00,1.57599E+18,https://twitter.com/Olalegacy11/status/1575993665754787840,Olalegacy11,Twitter for iPhone,Nigeria,"God bless the Federal republic of Nigeria 🇳🇬 
Happy 62nd Independence day anniversary.
God guide our leaders and give them the torch to guide the country to growth.

#IndependenceDay2022 https://t.co/MASPDqvMlA",3,1084,0
2022-09-30 23:39:03+00:00,1.57599E+18,https://twitter.com/retweetbod/status/1575993657097736192,retweetbod,Twitter for iPhone,New York | Lagos,"Happy independence Nigeria🇳🇬

Nigeria will be great again!",1,1645,0
2022-09-30 23:38:55+00:00,1.57599E+18,https://twitter.com/UsmanMusa____/status/1575993626584551425,UsmanMusa____,Twitter for Android,,"ARTICULATED TEAM.
HAPPY INDEPENDENCE @62 1st October 2022. Nigeria will be great again @OfficialPDPNig. https://t.co/dbLIgTELfT",0,281,0
2022-09-30 23:38:55+00:00,1.57599E+18,https://twitter.com/kabiru_matazu/status/1575993624067596288,kabiru_matazu,Twitter for Android,"Kano, Nigeria","Happy Independence. 

Nigeria at 62.

@tanimu91 @ https://t.co/7DQtJeOF0Y",4,268,0
2022-09-30 23:38:53+00:00,1.57599E+18,https://twitter.com/KeLLs13654081/status/1575993617516068864,KeLLs13654081,Twitter for Android,,"@MobilePunch His Excellency Mr. Peter Gregory Obi is the independence Nigeria needs.

_KeLLs",0,46,0
2022-09-30 23:38:45+00:00,1.57599E+18,https://twitter.com/pebbles8325/status/1575993585434234882,pebbles8325,Twitter for Android,Earth,"Happy Independence Day to (Us) and to our dear country #Nigeria. Cheers to many more ""Hopeful"" and ""Brighter' years ahead. 

I pledge allegiance to you my beautiful country. #NigeriaAt62 #Nigerian #Nigerians #NigeriaIndependence #Naija",3,102,0
2022-09-30 23:38:43+00:00,1.57599E+18,https://twitter.com/officialinfans1/status/1575993576491978755,officialinfans1,Twitter for Android,"Abuja, Nigeria","IRRESPECTIVE, NIGERIA WILL CONTINUE TO BE AN INDOMITABLE NATION, AN EPISTLE FOR THE WORLD TO READ. Hope is rising for the Nigerian child.  HAPPY INDEPENDENCE DAY NIGERIA.        PROUDLY IAI
#nigeria #election #inec #dailytrust #punch #itv #channelstv #iai #ait #nta #tvc #unwomen https://t.co/6ACSZOYhZD",0,1,0
